Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-12-07,20:15,Premier League,Matchweek 15,Thu,Home,L,1,2,West Ham,1.8,2.2,74.0,61171.0,Son Heung-min,4-2-3-1,Michael Salisbury,Match Report,
2023-12-10,16:30,Premier League,Matchweek 16,Sun,Home,W,4,1,Newcastle Utd,3.8,1.7,56.0,61171.0,Son Heung-min,4-2-3-1,Chris Kavanagh,Match Report,
2023-12-15,20:00,Premier League,Matchweek 17,Fri,Away,W,2,0,Nott'ham Forest,1.5,1.3,66.0,29296.0,Son Heung-min,4-2-3-1,Jarred Gillett,Match Report,
2023-12-23,15:00,Premier League,Matchweek 18,Sat,Home,W,2,1,Everton,1.5,1.8,61.0,61808.0,Son Heung-min,4-2-3-1,Stuart Attwell,Match Report,
2023-12-28,19:30,Premier League,Matchweek 19,Thu,Away,L,2,4,Brighton,2.3,3.2,55.0,31675.0,Son Heung-min,4-2-3-1,Jarred Gillett,Match Report,
2023-12-31,14:00,Premier League,Matchweek 20,Sun,Home,W,3,1,Bournemouth,2.3,1.7,50.0,61780.0,Son Heung-min,4-3-3,Simon Hooper,Match Report,
2024-01-05,20:00,FA Cup,Third round proper,Fri,Home,W,1,0,Burnley,,,63.0,60982.0,Rodrigo Bentancur,4-2-3-1,Samuel Barrott,Match Report,
2024-01-14,16:30,Premier League,Matchweek 21,Sun,Away,D,2,2,Manchester Utd,1.2,0.8,63.0,73489.0,Cristian Romero,4-3-3,John Brooks,Match Report,
2024-01-26,20:00,FA Cup,Fourth round proper,Fri,Home,L,0,1,Manchester City,,,43.0,60872.0,Cristian Romero,4-2-3-1,Paul Tierney,Match Report,
2024-01-31,19:30,Premier League,Matchweek 22,Wed,Home,W,3,2,Brentford,2.9,1.6,68.0,61210.0,Cristian Romero,4-2-3-1,David Coote,Match Report,
2024-02-03,12:30,Premier League,Matchweek 23,Sat,Away,D,2,2,Everton,1.0,2.6,57.0,39321.0,Cristian Romero,4-2-3-1,Michael Oliver,Match Report,
2024-02-10,15:00,Premier League,Matchweek 24,Sat,Home,W,2,1,Brighton,1.6,1.2,52.0,61445.0,Cristian Romero,4-2-3-1,Samuel Barrott,Match Report,
2024-02-17,15:00,Premier League,Matchweek 25,Sat,Home,L,1,2,Wolves,1.6,1.8,71.0,61532.0,Son Heung-min,4-2-3-1,Anthony Taylor,Match Report,
2024-02-23,20:00,Premier League,Matchweek 26,Fri,Away,,,,Chelsea,,,,,,,,,Match Postponed
2024-03-02,15:00,Premier League,Matchweek 27,Sat,Home,,,,Crystal Palace,,,,,,,,Head-to-Head,
2024-03-10,13:00,Premier League,Matchweek 28,Sun,Away,,,,Aston Villa,,,,,,,,Head-to-Head,
2024-03-16,17:30,Premier League,Matchweek 29,Sat,Away,,,,Fulham,,,,,,,,Head-to-Head,
2024-03-30,15:00,Premier League,Matchweek 30,Sat,Home,,,,Luton Town,,,,,,,,Head-to-Head,
2024-04-02,19:45,Premier League,Matchweek 31,Tue,Away,,,,West Ham,,,,,,,,Head-to-Head,
2024-04-06,15:00,Premier League,Matchweek 32,Sat,Home,,,,Nott'ham Forest,,,,,,,,Head-to-Head,
2024-04-13,,Premier League,Matchweek 33,Sat,Away,,,,Newcastle Utd,,,,,,,,Head-to-Head,
2024-04-20,,Premier League,Matchweek 34,Sat,Home,,,,Manchester City,,,,,,,,Head-to-Head,
2024-04-27,,Premier League,Matchweek 35,Sat,Home,,,,Arsenal,,,,,,,,Head-to-Head,
2024-05-04,,Premier League,Matchweek 36,Sat,Away,,,,Liverpool,,,,,,,,Head-to-Head,
2024-05-11,,Premier League,Matchweek 37,Sat,Home,,,,Burnley,,,,,,,,Head-to-Head,
2024-05-19,,Premier League,Matchweek 38,Sun,Away,,,,Sheffield Utd,,,,,,,,Head-to-Head,
